YearMonth,GHI_kWh_m2_day,T2M,RH2M,WS2M,PRECTOT,Year,Month,Lat,Lon,Province,GHI_Annual_kWh_m2_year
2023-05-01,17.88,30.24,70.77,2.19,,2023.0,5.0,10.7769,106.7009,TP.HCM,6526.2
2023-06-01,18.68,27.6,86.2,2.01,,2023.0,6.0,10.7769,106.7009,TP.HCM,6818.2
2023-07-01,16.11,27.09,88.31,2.31,,2023.0,7.0,10.7769,106.7009,TP.HCM,5880.15
2023-08-01,18.41,27.36,87.92,2.41,,2023.0,8.0,10.7769,106.7009,TP.HCM,6719.65
2023-09-01,16.48,26.87,89.37,2.03,,2023.0,9.0,10.7769,106.7009,TP.HCM,6015.2
2023-10-01,16.71,27.24,87.25,1.17,,2023.0,10.0,10.7769,106.7009,TP.HCM,6099.150000000001
2023-11-01,17.12,26.86,85.6,1.19,,2023.0,11.0,10.7769,106.7009,TP.HCM,6248.8
2023-12-01,16.89,26.57,82.26,1.2,,2023.0,12.0,10.7769,106.7009,TP.HCM,6164.85
,18.04,27.72,78.88,1.86,,2019.5,6.5,10.7769,106.7009,TP.HCM,6584.599999999999
2024-01-01,19.06,26.82,72.89,1.12,,2024.0,1.0,10.7769,106.7009,TP.HCM,6956.9
2024-02-01,21.56,29.29,62.1,2.31,,2024.0,2.0,10.7769,106.7009,TP.HCM,7869.4
2024-03-01,23.13,30.88,56.76,3.03,,2024.0,3.0,10.7769,106.7009,TP.HCM,8442.449999999999
2024-04-01,21.98,32.54,56.4,3.19,,2024.0,4.0,10.7769,106.7009,TP.HCM,8022.7
2024-05-01,18.3,30.75,71.71,1.97,,2024.0,5.0,10.7769,106.7009,TP.HCM,6679.5
2024-06-01,17.8,28.11,84.47,1.8,,2024.0,6.0,10.7769,106.7009,TP.HCM,6497.0
2024-07-01,16.15,27.11,88.24,2.27,,2024.0,7.0,10.7769,106.7009,TP.HCM,5894.749999999999
2024-08-01,19.05,27.63,87.61,1.63,,2024.0,8.0,10.7769,106.7009,TP.HCM,6953.25
2024-09-01,15.4,27.0,89.62,2.22,,2024.0,9.0,10.7769,106.7009,TP.HCM,5621.0
2024-10-01,16.52,26.84,88.19,1.39,,2024.0,10.0,10.7769,106.7009,TP.HCM,6029.8
2024-11-01,16.9,27.08,84.34,1.16,,2024.0,11.0,10.7769,106.7009,TP.HCM,6168.499999999999
2024-12-01,13.74,25.44,85.49,1.45,,2024.0,12.0,10.7769,106.7009,TP.HCM,5015.1
,18.28,28.28,77.39,1.96,,2019.5,6.5,10.7769,106.7009,TP.HCM,6672.200000000001
2015-01-01,18.47,26.12,69.63,1.99,,2015.0,1.0,10.0452,105.7469,Cần Thơ,6741.549999999999
2015-02-01,20.03,27.32,62.42,2.92,,2015.0,2.0,10.0452,105.7469,Cần Thơ,7310.950000000001
2015-03-01,21.36,29.69,59.45,3.5,,2015.0,3.0,10.0452,105.7469,Cần Thơ,7796.4
2015-04-01,21.51,31.38,57.56,2.93,,2015.0,4.0,10.0452,105.7469,Cần Thơ,7851.150000000001
2015-05-01,22.21,31.49,62.54,2.56,,2015.0,5.0,10.0452,105.7469,Cần Thơ,8106.650000000001
2015-06-01,18.65,28.73,76.77,2.53,,2015.0,6.0,10.0452,105.7469,Cần Thơ,6807.249999999999
2015-07-01,17.72,27.65,83.73,3.06,,2015.0,7.0,10.0452,105.7469,Cần Thơ,6467.799999999999
2015-08-01,19.41,27.28,84.64,2.91,,2015.0,8.0,10.0452,105.7469,Cần Thơ,7084.65
2015-09-01,17.73,27.17,86.4,2.62,,2015.0,9.0,10.0452,105.7469,Cần Thơ,6471.45
2015-10-01,17.18,27.11,86.06,1.82,,2015.0,10.0,10.0452,105.7469,Cần Thơ,6270.7
2015-11-01,18.02,26.9,86.75,2.4,,2015.0,11.0,10.0452,105.7469,Cần Thơ,6577.3
2015-12-01,17.77,26.78,80.09,2.66,,2015.0,12.0,10.0452,105.7469,Cần Thơ,6486.05
,19.17,28.14,74.75,2.66,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6997.05
2016-01-01,19.04,27.95,70.86,2.97,,2016.0,1.0,10.0452,105.7469,Cần Thơ,6949.599999999999
2016-02-01,20.5,28.73,60.16,3.32,,2016.0,2.0,10.0452,105.7469,Cần Thơ,7482.5
2016-03-01,21.51,30.11,58.1,3.33,,2016.0,3.0,10.0452,105.7469,Cần Thơ,7851.150000000001
2016-04-01,22.66,32.39,54.47,2.94,,2016.0,4.0,10.0452,105.7469,Cần Thơ,8270.9
2016-05-01,18.89,30.56,70.89,2.5,,2016.0,5.0,10.0452,105.7469,Cần Thơ,6894.85
2016-06-01,17.62,27.32,87.18,2.34,,2016.0,6.0,10.0452,105.7469,Cần Thơ,6431.3
2016-07-01,18.78,26.97,88.8,2.27,,2016.0,7.0,10.0452,105.7469,Cần Thơ,6854.700000000001
2016-08-01,17.6,26.93,89.36,3.32,,2016.0,8.0,10.0452,105.7469,Cần Thơ,6424.000000000001
2016-09-01,17.4,26.79,89.09,2.9,,2016.0,9.0,10.0452,105.7469,Cần Thơ,6350.999999999999
2016-10-01,14.54,26.34,91.8,2.46,,2016.0,10.0,10.0452,105.7469,Cần Thơ,5307.099999999999
2016-11-01,17.38,26.52,89.82,1.87,,2016.0,11.0,10.0452,105.7469,Cần Thơ,6343.7
2016-12-01,14.48,25.53,88.67,2.14,,2016.0,12.0,10.0452,105.7469,Cần Thơ,5285.2
,18.35,28.01,78.35,2.7,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6697.750000000001
2017-01-01,16.69,25.55,85.79,2.34,,2017.0,1.0,10.0452,105.7469,Cần Thơ,6091.85
2017-02-01,19.36,26.0,79.02,2.39,,2017.0,2.0,10.0452,105.7469,Cần Thơ,7066.4
2017-03-01,20.95,28.0,71.58,2.62,,2017.0,3.0,10.0452,105.7469,Cần Thơ,7646.75
2017-04-01,21.64,29.39,71.82,2.43,,2017.0,4.0,10.0452,105.7469,Cần Thơ,7898.6
2017-05-01,17.69,28.7,81.14,1.9,,2017.0,5.0,10.0452,105.7469,Cần Thơ,6456.85
2017-06-01,18.73,27.49,86.57,2.42,,2017.0,6.0,10.0452,105.7469,Cần Thơ,6836.45
2017-07-01,16.46,26.88,87.65,2.83,,2017.0,7.0,10.0452,105.7469,Cần Thơ,6007.900000000001
2017-08-01,18.02,26.88,89.57,2.52,,2017.0,8.0,10.0452,105.7469,Cần Thơ,6577.3
2017-09-01,18.41,27.24,88.26,2.08,,2017.0,9.0,10.0452,105.7469,Cần Thơ,6719.65
2017-10-01,17.03,26.68,88.43,1.68,,2017.0,10.0,10.0452,105.7469,Cần Thơ,6215.950000000001
2017-11-01,15.52,26.36,89.9,1.96,,2017.0,11.0,10.0452,105.7469,Cần Thơ,5664.8
2017-12-01,16.12,24.94,86.3,2.37,,2017.0,12.0,10.0452,105.7469,Cần Thơ,5883.8
,18.03,27.01,83.87,2.3,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6580.950000000001
2018-01-01,16.08,25.6,85.09,1.79,,2018.0,1.0,10.0452,105.7469,Cần Thơ,5869.2
2018-02-01,20.29,25.39,78.58,2.3,,2018.0,2.0,10.0452,105.7469,Cần Thơ,7405.849999999999
2018-03-01,20.55,28.34,69.98,2.85,,2018.0,3.0,10.0452,105.7469,Cần Thơ,7500.75
2018-04-01,20.88,30.01,65.61,2.9,,2018.0,4.0,10.0452,105.7469,Cần Thơ,7621.2
2018-05-01,19.71,28.95,77.37,1.49,,2018.0,5.0,10.0452,105.7469,Cần Thơ,7194.150000000001
2018-06-01,17.47,27.04,87.94,2.49,,2018.0,6.0,10.0452,105.7469,Cần Thơ,6376.549999999999
2018-07-01,16.83,26.66,90.78,3.36,,2018.0,7.0,10.0452,105.7469,Cần Thơ,6142.95
2018-08-01,16.55,26.47,90.42,3.19,,2018.0,8.0,10.0452,105.7469,Cần Thơ,6040.75
2018-09-01,17.92,26.58,89.26,2.43,,2018.0,9.0,10.0452,105.7469,Cần Thơ,6540.8
2018-10-01,18.49,26.76,87.8,1.83,,2018.0,10.0,10.0452,105.7469,Cần Thơ,6748.849999999999
2018-11-01,16.4,26.65,86.44,2.31,,2018.0,11.0,10.0452,105.7469,Cần Thơ,5985.999999999999
2018-12-01,16.49,26.34,86.35,2.23,,2018.0,12.0,10.0452,105.7469,Cần Thơ,6018.849999999999
,18.12,27.07,83.01,2.43,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6613.8
2019-01-01,18.16,25.21,82.4,2.75,,2019.0,1.0,10.0452,105.7469,Cần Thơ,6628.4
2019-02-01,20.68,27.08,72.06,3.03,,2019.0,2.0,10.0452,105.7469,Cần Thơ,7548.2
2019-03-01,21.49,29.63,63.05,2.76,,2019.0,3.0,10.0452,105.7469,Cần Thơ,7843.849999999999
2019-04-01,22.03,30.88,63.51,2.57,,2019.0,4.0,10.0452,105.7469,Cần Thơ,8040.950000000001
2019-05-01,19.95,29.01,81.29,2.15,,2019.0,5.0,10.0452,105.7469,Cần Thơ,7281.75
2019-06-01,17.96,27.53,89.18,2.26,,2019.0,6.0,10.0452,105.7469,Cần Thơ,6555.400000000001
2019-07-01,17.98,26.96,89.89,2.5,,2019.0,7.0,10.0452,105.7469,Cần Thơ,6562.7
2019-08-01,15.85,26.8,91.43,3.33,,2019.0,8.0,10.0452,105.7469,Cần Thơ,5785.25
2019-09-01,16.42,26.72,89.57,2.57,,2019.0,9.0,10.0452,105.7469,Cần Thơ,5993.3
2019-10-01,19.03,26.9,88.43,1.81,,2019.0,10.0,10.0452,105.7469,Cần Thơ,6945.950000000001
2019-11-01,17.51,26.12,86.92,1.95,,2019.0,11.0,10.0452,105.7469,Cần Thơ,6391.150000000001
2019-12-01,18.88,25.22,81.03,2.11,,2019.0,12.0,10.0452,105.7469,Cần Thơ,6891.2
,18.82,27.34,81.63,2.48,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6869.3
2020-01-01,19.39,26.93,71.62,2.54,,2020.0,1.0,10.0452,105.7469,Cần Thơ,7077.35
2020-02-01,20.57,28.42,61.04,3.35,,2020.0,2.0,10.0452,105.7469,Cần Thơ,7508.05
2020-03-01,21.6,29.88,63.18,3.08,,2020.0,3.0,10.0452,105.7469,Cần Thơ,7884.000000000001
2020-04-01,20.93,30.07,67.56,3.0,,2020.0,4.0,10.0452,105.7469,Cần Thơ,7639.45
2020-05-01,21.31,30.36,72.19,1.97,,2020.0,5.0,10.0452,105.7469,Cần Thơ,7778.15
2020-06-01,18.05,27.52,87.41,1.86,,2020.0,6.0,10.0452,105.7469,Cần Thơ,6588.25
2020-07-01,18.89,27.17,87.72,1.72,,2020.0,7.0,10.0452,105.7469,Cần Thơ,6894.85
2020-08-01,17.93,27.04,89.44,2.44,,2020.0,8.0,10.0452,105.7469,Cần Thơ,6544.45
2020-09-01,17.3,27.03,88.74,2.06,,2020.0,9.0,10.0452,105.7469,Cần Thơ,6314.5
2020-10-01,14.87,26.32,91.65,2.29,,2020.0,10.0,10.0452,105.7469,Cần Thơ,5427.549999999999
2020-11-01,17.02,26.58,87.32,1.9,,2020.0,11.0,10.0452,105.7469,Cần Thơ,6212.3
2020-12-01,16.28,25.17,86.87,2.31,,2020.0,12.0,10.0452,105.7469,Cần Thơ,5942.200000000001
,18.67,27.7,79.63,2.37,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6814.55
2021-01-01,17.79,24.48,82.03,1.99,,2021.0,1.0,10.0452,105.7469,Cần Thơ,6493.349999999999
2021-02-01,19.29,26.34,72.92,2.12,,2021.0,2.0,10.0452,105.7469,Cần Thơ,7040.849999999999
2021-03-01,21.8,29.64,62.91,3.35,,2021.0,3.0,10.0452,105.7469,Cần Thơ,7957.0
2021-04-01,18.74,29.11,73.5,2.33,,2021.0,4.0,10.0452,105.7469,Cần Thơ,6840.099999999999
2021-05-01,19.1,27.96,84.81,2.17,,2021.0,5.0,10.0452,105.7469,Cần Thơ,6971.500000000001
2021-06-01,19.68,27.2,88.15,2.48,,2021.0,6.0,10.0452,105.7469,Cần Thơ,7183.2
2021-07-01,16.6,26.89,89.77,2.57,,2021.0,7.0,10.0452,105.7469,Cần Thơ,6059.000000000001
2021-08-01,18.24,26.91,89.41,2.29,,2021.0,8.0,10.0452,105.7469,Cần Thơ,6657.599999999999
2021-09-01,17.18,26.44,90.19,2.19,,2021.0,9.0,10.0452,105.7469,Cần Thơ,6270.7
2021-10-01,15.92,26.65,89.89,2.06,,2021.0,10.0,10.0452,105.7469,Cần Thơ,5810.8
2021-11-01,15.43,26.12,91.38,2.18,,2021.0,11.0,10.0452,105.7469,Cần Thơ,5631.95
2021-12-01,16.97,25.12,86.34,2.06,,2021.0,12.0,10.0452,105.7469,Cần Thơ,6194.049999999999
,18.05,26.91,83.5,2.32,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6588.25
2022-01-01,18.92,25.78,80.84,1.91,,2022.0,1.0,10.0452,105.7469,Cần Thơ,6905.8
2022-02-01,19.76,27.83,72.32,3.19,,2022.0,2.0,10.0452,105.7469,Cần Thơ,7212.400000000001
2022-03-01,20.07,28.82,72.18,2.3,,2022.0,3.0,10.0452,105.7469,Cần Thơ,7325.55
2022-04-01,19.25,27.81,82.42,1.93,,2022.0,4.0,10.0452,105.7469,Cần Thơ,7026.25
2022-05-01,16.72,27.57,87.07,2.3,,2022.0,5.0,10.0452,105.7469,Cần Thơ,6102.799999999999
2022-06-01,19.6,27.38,87.54,1.83,,2022.0,6.0,10.0452,105.7469,Cần Thơ,7154.000000000001
2022-07-01,16.54,26.92,90.08,2.36,,2022.0,7.0,10.0452,105.7469,Cần Thơ,6037.099999999999
2022-08-01,16.87,26.69,89.61,2.24,,2022.0,8.0,10.0452,105.7469,Cần Thơ,6157.55
2022-09-01,16.65,26.56,90.01,2.37,,2022.0,9.0,10.0452,105.7469,Cần Thơ,6077.249999999999
2022-10-01,15.96,26.46,88.85,1.67,,2022.0,10.0,10.0452,105.7469,Cần Thơ,5825.400000000001
2022-11-01,15.03,26.23,90.23,1.73,,2022.0,11.0,10.0452,105.7469,Cần Thơ,5485.95
2022-12-01,17.68,24.7,86.44,2.03,,2022.0,12.0,10.0452,105.7469,Cần Thơ,6453.2
,17.74,26.89,84.87,2.15,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6475.099999999999
2023-01-01,16.07,25.04,84.0,2.14,,2023.0,1.0,10.0452,105.7469,Cần Thơ,5865.55
2023-02-01,19.39,26.69,76.29,2.39,,2023.0,2.0,10.0452,105.7469,Cần Thơ,7077.35
2023-03-01,20.83,28.58,63.6,2.91,,2023.0,3.0,10.0452,105.7469,Cần Thơ,7602.95
2023-04-01,19.91,30.44,68.54,2.25,,2023.0,4.0,10.0452,105.7469,Cần Thơ,7267.15
2023-05-01,18.56,29.7,75.84,2.51,,2023.0,5.0,10.0452,105.7469,Cần Thơ,6774.4
2023-06-01,17.88,27.77,87.33,2.54,,2023.0,6.0,10.0452,105.7469,Cần Thơ,6526.2
2023-07-01,15.68,27.32,89.04,2.81,,2023.0,7.0,10.0452,105.7469,Cần Thơ,5723.2
2023-08-01,18.87,27.51,88.82,2.95,,2023.0,8.0,10.0452,105.7469,Cần Thơ,6887.55
2023-09-01,15.9,27.01,90.27,2.43,,2023.0,9.0,10.0452,105.7469,Cần Thơ,5803.5
2023-10-01,17.19,27.34,88.51,1.52,,2023.0,10.0,10.0452,105.7469,Cần Thơ,6274.35
2023-11-01,17.21,26.51,90.09,1.89,,2023.0,11.0,10.0452,105.7469,Cần Thơ,6281.650000000001
2023-12-01,17.27,26.32,86.65,2.22,,2023.0,12.0,10.0452,105.7469,Cần Thơ,6303.55
,17.89,27.52,82.45,2.38,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6529.85
2024-01-01,18.93,26.71,78.07,2.27,,2024.0,1.0,10.0452,105.7469,Cần Thơ,6909.45
2024-02-01,20.53,28.78,67.76,3.2,,2024.0,2.0,10.0452,105.7469,Cần Thơ,7493.450000000001
2024-03-01,21.61,30.53,60.99,3.52,,2024.0,3.0,10.0452,105.7469,Cần Thơ,7887.65
2024-04-01,22.19,32.93,54.9,2.98,,2024.0,4.0,10.0452,105.7469,Cần Thơ,8099.35
2024-05-01,18.75,30.7,73.78,2.09,,2024.0,5.0,10.0452,105.7469,Cần Thơ,6843.75
2024-06-01,18.86,28.29,85.03,2.26,,2024.0,6.0,10.0452,105.7469,Cần Thơ,6883.9
2024-07-01,15.9,27.24,89.86,2.53,,2024.0,7.0,10.0452,105.7469,Cần Thơ,5803.5
2024-08-01,18.88,27.59,89.4,2.06,,2024.0,8.0,10.0452,105.7469,Cần Thơ,6891.2
2024-09-01,15.02,27.06,91.15,2.93,,2024.0,9.0,10.0452,105.7469,Cần Thơ,5482.3
2024-10-01,16.67,27.11,89.59,1.64,,2024.0,10.0,10.0452,105.7469,Cần Thơ,6084.55
2024-11-01,17.06,26.87,88.33,1.93,,2024.0,11.0,10.0452,105.7469,Cần Thơ,6226.9
2024-12-01,15.15,25.54,87.35,2.26,,2024.0,12.0,10.0452,105.7469,Cần Thơ,5529.75
,18.28,28.27,79.75,2.47,,2019.5,6.5,10.0452,105.7469,Cần Thơ,6672.200000000001
2015-01-01,19.73,24.21,68.48,3.27,,2015.0,1.0,11.0904,108.0721,Bình Thuận,7201.45
2015-02-01,22.48,24.64,69.58,3.44,,2015.0,2.0,11.0904,108.0721,Bình Thuận,8205.2
2015-03-01,24.25,26.5,70.9,3.41,,2015.0,3.0,11.0904,108.0721,Bình Thuận,8851.25
2015-04-01,23.38,28.12,68.86,2.92,,2015.0,4.0,11.0904,108.0721,Bình Thuận,8533.699999999999
2015-05-01,22.04,28.71,73.9,2.13,,2015.0,5.0,11.0904,108.0721,Bình Thuận,8044.599999999999
2015-06-01,19.79,27.49,79.97,2.54,,2015.0,6.0,11.0904,108.0721,Bình Thuận,7223.349999999999
2015-07-01,18.55,26.76,84.85,2.9,,2015.0,7.0,11.0904,108.0721,Bình Thuận,6770.75
2015-08-01,20.59,26.92,83.85,2.83,,2015.0,8.0,11.0904,108.0721,Bình Thuận,7515.35
2015-09-01,19.43,26.7,85.21,2.42,,2015.0,9.0,11.0904,108.0721,Bình Thuận,7091.95
2015-10-01,18.76,26.54,83.67,2.15,,2015.0,10.0,11.0904,108.0721,Bình Thuận,6847.400000000001
2015-11-01,17.09,26.36,83.38,3.13,,2015.0,11.0,11.0904,108.0721,Bình Thuận,6237.85
2015-12-01,17.28,25.88,77.41,3.5,,2015.0,12.0,11.0904,108.0721,Bình Thuận,6307.200000000001
,20.27,26.58,77.55,2.88,,2019.5,6.5,11.0904,108.0721,Bình Thuận,7398.55
2016-01-01,19.02,25.91,76.26,3.32,,2016.0,1.0,11.0904,108.0721,Bình Thuận,6942.3
2016-02-01,21.44,25.83,66.91,4.06,,2016.0,2.0,11.0904,108.0721,Bình Thuận,7825.6
2016-03-01,23.83,26.38,70.65,3.16,,2016.0,3.0,11.0904,108.0721,Bình Thuận,8697.949999999999
2016-04-01,23.26,28.51,71.21,2.37,,2016.0,4.0,11.0904,108.0721,Bình Thuận,8489.900000000001
2016-05-01,20.42,28.95,76.08,2.4,,2016.0,5.0,11.0904,108.0721,Bình Thuận,7453.3
2016-06-01,19.11,26.8,86.5,2.44,,2016.0,6.0,11.0904,108.0721,Bình Thuận,6975.15
2016-07-01,19.62,26.52,87.06,2.38,,2016.0,7.0,11.0904,108.0721,Bình Thuận,7161.3
2016-08-01,18.58,26.49,88.41,3.31,,2016.0,8.0,11.0904,108.0721,Bình Thuận,6781.7
2016-09-01,18.4,26.26,87.98,2.44,,2016.0,9.0,11.0904,108.0721,Bình Thuận,6715.999999999999
2016-10-01,14.77,25.95,89.47,2.22,,2016.0,10.0,11.0904,108.0721,Bình Thuận,5391.05
2016-11-01,16.6,25.76,87.82,2.44,,2016.0,11.0,11.0904,108.0721,Bình Thuận,6059.000000000001
2016-12-01,11.01,24.78,87.3,2.76,,2016.0,12.0,11.0904,108.0721,Bình Thuận,4018.65
,18.82,26.51,81.36,2.77,,2019.5,6.5,11.0904,108.0721,Bình Thuận,6869.3
2017-01-01,15.5,24.36,84.18,2.96,,2017.0,1.0,11.0904,108.0721,Bình Thuận,5657.5
2017-02-01,19.19,23.95,81.25,2.83,,2017.0,2.0,11.0904,108.0721,Bình Thuận,7004.35
2017-03-01,22.57,25.26,81.23,2.71,,2017.0,3.0,11.0904,108.0721,Bình Thuận,8238.05
2017-04-01,21.27,27.01,79.41,2.23,,2017.0,4.0,11.0904,108.0721,Bình Thuận,7763.55
2017-05-01,19.6,27.9,81.3,2.07,,2017.0,5.0,11.0904,108.0721,Bình Thuận,7154.000000000001
2017-06-01,19.68,27.0,84.55,2.33,,2017.0,6.0,11.0904,108.0721,Bình Thuận,7183.2
2017-07-01,16.49,26.21,87.54,3.04,,2017.0,7.0,11.0904,108.0721,Bình Thuận,6018.849999999999
2017-08-01,19.32,26.32,88.9,2.54,,2017.0,8.0,11.0904,108.0721,Bình Thuận,7051.8
2017-09-01,19.78,26.86,86.51,1.94,,2017.0,9.0,11.0904,108.0721,Bình Thuận,7219.700000000001
2017-10-01,15.46,26.14,86.74,1.93,,2017.0,10.0,11.0904,108.0721,Bình Thuận,5642.900000000001
2017-11-01,14.55,25.72,87.36,2.53,,2017.0,11.0,11.0904,108.0721,Bình Thuận,5310.75
2017-12-01,15.72,24.37,81.35,3.21,,2017.0,12.0,11.0904,108.0721,Bình Thuận,5737.8
,18.25,25.93,84.21,2.53,,2019.5,6.5,11.0904,108.0721,Bình Thuận,6661.25
2018-01-01,16.79,24.51,80.74,2.73,,2018.0,1.0,11.0904,108.0721,Bình Thuận,6128.349999999999
2018-02-01,21.63,24.34,73.15,3.21,,2018.0,2.0,11.0904,108.0721,Bình Thuận,7894.95
2018-03-01,22.42,26.37,72.55,3.16,,2018.0,3.0,11.0904,108.0721,Bình Thuận,8183.3
2018-04-01,23.61,27.8,71.01,3.06,,2018.0,4.0,11.0904,108.0721,Bình Thuận,8617.65
2018-05-01,20.94,28.41,75.84,1.87,,2018.0,5.0,11.0904,108.0721,Bình Thuận,7643.1
2018-06-01,16.99,26.78,84.12,2.83,,2018.0,6.0,11.0904,108.0721,Bình Thuận,6201.349999999999
2018-07-01,17.53,26.23,87.57,3.63,,2018.0,7.0,11.0904,108.0721,Bình Thuận,6398.450000000001
2018-08-01,16.28,26.05,87.49,3.57,,2018.0,8.0,11.0904,108.0721,Bình Thuận,5942.200000000001
2018-09-01,18.77,26.14,87.9,2.35,,2018.0,9.0,11.0904,108.0721,Bình Thuận,6851.05
2018-10-01,19.65,26.15,84.88,2.39,,2018.0,10.0,11.0904,108.0721,Bình Thuận,7172.249999999999
2018-11-01,16.08,25.68,85.21,2.79,,2018.0,11.0,11.0904,108.0721,Bình Thuận,5869.2
2018-12-01,14.64,25.53,84.23,2.92,,2018.0,12.0,11.0904,108.0721,Bình Thuận,5343.6
,18.75,26.18,81.28,2.87,,2019.5,6.5,11.0904,108.0721,Bình Thuận,6843.75
2019-01-01,17.83,24.38,80.08,3.49,,2019.0,1.0,11.0904,108.0721,Bình Thuận,6507.95
2019-02-01,22.78,25.21,76.84,3.28,,2019.0,2.0,11.0904,108.0721,Bình Thuận,8314.7
2019-03-01,22.41,26.82,74.69,2.79,,2019.0,3.0,11.0904,108.0721,Bình Thuận,8179.65
2019-04-01,23.69,28.28,74.22,2.4,,2019.0,4.0,11.0904,108.0721,Bình Thuận,8646.85
2019-05-01,21.02,28.31,80.67,2.1,,2019.0,5.0,11.0904,108.0721,Bình Thuận,7672.3
2019-06-01,20.18,27.65,83.78,2.63,,2019.0,6.0,11.0904,108.0721,Bình Thuận,7365.7
2019-07-01,18.84,26.5,86.16,3.03,,2019.0,7.0,11.0904,108.0721,Bình Thuận,6876.6
2019-08-01,18.42,26.51,88.27,3.59,,2019.0,8.0,11.0904,108.0721,Bình Thuận,6723.3
2019-09-01,17.24,26.23,87.26,2.85,,2019.0,9.0,11.0904,108.0721,Bình Thuận,6292.599999999999
2019-10-01,19.45,26.72,83.19,2.32,,2019.0,10.0,11.0904,108.0721,Bình Thuận,7099.25
2019-11-01,16.08,25.34,83.47,2.58,,2019.0,11.0,11.0904,108.0721,Bình Thuận,5869.2
2019-12-01,19.69,24.54,75.03,3.09,,2019.0,12.0,11.0904,108.0721,Bình Thuận,7186.85
,19.78,26.38,81.16,2.84,,2019.5,6.5,11.0904,108.0721,Bình Thuận,7219.700000000001
2020-01-01,20.3,25.07,73.31,3.31,,2020.0,1.0,11.0904,108.0721,Bình Thuận,7409.5
2020-02-01,21.51,25.54,68.53,3.83,,2020.0,2.0,11.0904,108.0721,Bình Thuận,7851.150000000001
2020-03-01,23.76,27.22,72.19,3.09,,2020.0,3.0,11.0904,108.0721,Bình Thuận,8672.400000000001
2020-04-01,22.02,28.5,69.84,3.52,,2020.0,4.0,11.0904,108.0721,Bình Thuận,8037.3
2020-05-01,21.69,29.21,73.85,2.08,,2020.0,5.0,11.0904,108.0721,Bình Thuận,7916.85
2020-06-01,19.05,27.51,83.24,2.04,,2020.0,6.0,11.0904,108.0721,Bình Thuận,6953.25
2020-07-01,20.18,26.81,85.14,1.87,,2020.0,7.0,11.0904,108.0721,Bình Thuận,7365.7
2020-08-01,19.4,26.46,88.51,2.64,,2020.0,8.0,11.0904,108.0721,Bình Thuận,7080.999999999999
2020-09-01,18.45,26.6,86.53,1.98,,2020.0,9.0,11.0904,108.0721,Bình Thuận,6734.25
2020-10-01,13.73,25.89,89.8,2.31,,2020.0,10.0,11.0904,108.0721,Bình Thuận,5011.45
2020-11-01,16.05,25.54,85.51,2.51,,2020.0,11.0,11.0904,108.0721,Bình Thuận,5858.25
2020-12-01,13.48,24.58,83.49,2.69,,2020.0,12.0,11.0904,108.0721,Bình Thuận,4920.2
,19.12,26.58,80.04,2.65,,2019.5,6.5,11.0904,108.0721,Bình Thuận,6978.8
2021-01-01,18.25,23.47,79.41,2.87,,2021.0,1.0,11.0904,108.0721,Bình Thuận,6661.25
2021-02-01,21.74,23.93,76.61,2.62,,2021.0,2.0,11.0904,108.0721,Bình Thuận,7935.099999999999
2021-03-01,24.1,26.33,74.36,3.12,,2021.0,3.0,11.0904,108.0721,Bình Thuận,8796.5
2021-04-01,21.43,27.35,77.88,2.53,,2021.0,4.0,11.0904,108.0721,Bình Thuận,7821.95
2021-05-01,20.81,27.35,84.39,2.31,,2021.0,5.0,11.0904,108.0721,Bình Thuận,7595.65
2021-06-01,20.81,26.65,87.4,2.6,,2021.0,6.0,11.0904,108.0721,Bình Thuận,7595.65
2021-07-01,18.32,26.47,86.65,3.07,,2021.0,7.0,11.0904,108.0721,Bình Thuận,6686.8
2021-08-01,20.12,26.62,86.21,2.38,,2021.0,8.0,11.0904,108.0721,Bình Thuận,7343.8
2021-09-01,17.49,26.08,87.5,2.27,,2021.0,9.0,11.0904,108.0721,Bình Thuận,6383.849999999999
2021-10-01,14.93,26.09,88.55,2.42,,2021.0,10.0,11.0904,108.0721,Bình Thuận,5449.45
2021-11-01,12.37,25.64,88.34,2.84,,2021.0,11.0,11.0904,108.0721,Bình Thuận,4515.049999999999
2021-12-01,16.37,24.28,82.49,2.88,,2021.0,12.0,11.0904,108.0721,Bình Thuận,5975.05
,18.88,25.86,83.35,2.66,,2019.5,6.5,11.0904,108.0721,Bình Thuận,6891.2
2022-01-01,19.46,24.05,81.96,2.58,,2022.0,1.0,11.0904,108.0721,Bình Thuận,7102.900000000001
2022-02-01,19.22,25.51,77.65,3.46,,2022.0,2.0,11.0904,108.0721,Bình Thuận,7015.299999999999
2022-03-01,20.86,26.58,77.14,2.5,,2022.0,3.0,11.0904,108.0721,Bình Thuận,7613.9
